facility_id,financial_year_end,reporting_year,reporting_entity,facility_name,row_type,state,grid_connected,grid,primary_fuel,electricity_production_gj,electricity_production_mwh,scope1_emissions_tco2e,scope2_emissions_tco2e,total_emissions_tco2e,emission_intensity_tco2e_per_mwh,jv_double_counted
148,2015,2014-15,ENERGY DEVELOPMENTS LIMITED,Tower CSM Power Station,F,NSW,On,NEM,Coal Seam Methane,727327.0,202035.0,145425.0,9.0,145434,0.72,False
149,2015,2014-15,ENERGY DEVELOPMENTS LIMITED,Warmun Remote Power Station,F,WA,Off,Off-grid,Liquid Fuel,9744.0,2707.0,1967.0,0.0,1967,0.73,False
150,2015,2014-15,ENERGY DEVELOPMENTS LIMITED,West Belconnen LFG Power Station,F,ACT,On,NEM,Landfill Gas,11163.0,3101.0,201.0,8.0,209,0.06,False
151,2015,2014-15,ENERGY DEVELOPMENTS LIMITED,Wiluna Remote Power Station,F,WA,Off,Off-grid,Liquid Fuel,8252.0,2292.0,1657.0,0.0,1657,0.72,False
152,2015,2014-15,ENERGY DEVELOPMENTS LIMITED,Wingfield 1 LFG Power Station,F,SA,On,NEM,Landfill Gas,57947.0,16096.0,1019.0,1.0,1020,0.06,False
153,2015,2014-15,ENERGY DEVELOPMENTS LIMITED,Wingfield 2 LFG Power Station,F,SA,On,NEM,Landfill Gas,59665.0,16574.0,1049.0,1.0,1050,0.06,False
154,2015,2014-15,ENERGY DEVELOPMENTS LIMITED,Yalgoo Remote Power Station,F,WA,Off,Off-grid,Liquid Fuel,2895.0,804.0,616.0,0.0,616,0.77,False
155,2015,2014-15,ENERGY WORLD CORPORATION LTD,Brewer Power Station,F,NT,Off,Off-grid,Gas,169861.0,47184.0,30511.0,14.0,30525,0.65,False
156,2015,2014-15,ENERGYAUSTRALIA HOLDINGS LIMITED,Cathedral Rocks Wind Farm,F,SA,On,NEM,Wind,620421.0,172339.0,65.0,128.0,193,0.0,False
157,2015,2014-15,ENERGYAUSTRALIA HOLDINGS LIMITED,Hallett Power Station,F,SA,On,NEM,Gas/Diesel,80235.0,22288.0,23349.0,2735.0,26084,1.05,False
158,2015,2014-15,ENERGYAUSTRALIA HOLDINGS LIMITED,Mt Piper Power Station,F,NSW,On,NEM,Black Coal,22617530.0,6282647.0,5432906.0,35153.0,5468059,0.86,False
159,2015,2014-15,ENERGYAUSTRALIA HOLDINGS LIMITED,Tallawarra Power Station,F,NSW,On,NEM,Gas,7496610.0,2082392.0,758611.0,2381.0,760992,0.36,False
160,2015,2014-15,ENERGYAUSTRALIA HOLDINGS LIMITED,Waterloo Wind Farm,F,SA,On,NEM,Wind,1063581.0,295439.0,66.0,226.0,292,0.0,False
161,2015,2014-15,ENERGYAUSTRALIA HOLDINGS LIMITED,Yallourn Power Station,F,VIC,On,NEM,Brown Coal,40512852.0,11253570.0,14318960.0,301769.0,14620729,1.27,False
162,2015,2014-15,ERM POWER LIMITED,Newgen Neerabup Power Station,F,WA,On,SWIS,Gas,449321.0,124811.0,75996.0,3033.0,79029,0.61,False
163,2015,2014-15,ERM POWER LIMITED,Oakey Power Station,F,QLD,On,NEM,Gas,1796909.0,499141.0,311168.0,1956.0,313124,0.62,False
164,2015,2014-15,ESPERANCE POWER STATION PTY LTD,Esperance Power Station,F,WA,Off,Off-grid,Gas/Diesel,271834.0,75509.0,58134.0,0.0,58134,0.77,False
165,2015,2014-15,ESSENTIAL ENERGY,Essential Energy Generation Facilities,FA,NSW,On,NEM,Multiple sources,1795.0,499.0,692.0,183.0,875,1.39,False
166,2015,2014-15,FPC 30 LIMITED,FPC Green Energy,F,QLD,On,NEM,Biofuel,355463.0,98740.0,3769.0,1645.0,5414,0.04,False
167,2015,2014-15,GOLDFIELDS POWER PTY LTD,Parkeston Power Station,F,WA,On,SWIS,Gas/Diesel,814460.0,226239.0,134782.0,0.0,134782,0.6,False
168,2015,2014-15,GSP ENERGY PTY LTD,Blayney Wind Farm,F,NSW,On,NEM,Wind,72296.0,20082.0,0.0,49.0,49,0.0,False
169,2015,2014-15,GSP ENERGY PTY LTD,Burrinjuck Power Station,F,NSW,On,NEM,Hydro,305092.0,84748.0,0.0,105.0,105,0.0,False
170,2015,2014-15,GSP ENERGY PTY LTD,Crookwell Wind Farm,F,NSW,On,NEM,Wind,28521.0,7923.0,0.0,33.0,33,0.0,False
171,2015,2014-15,GSP ENERGY PTY LTD,Hume Power Station,F,NSW,On,NEM,Hydro,755051.0,209736.0,0.0,298.0,298,0.0,False
172,2015,2014-15,GSP ENERGY PTY LTD,Keepit Power Station,F,NSW,On,NEM,Hydro,10253.0,2848.0,0.0,0.0,0,0.0,False
173,2015,2014-15,HRL LIMITED,Energy Brix Australia Corporation,F,VIC,On,NEM,Brown Coal,150097.0,41694.0,100703.0,18935.0,119638,2.42,False
174,2015,2014-15,HYDRO POWER PTY. LIMITED,Wyangala A,F,NSW,On,NEM,Hydro,138482.0,38467.0,0.0,0.0,0,0.0,False
175,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Bastyan Hydro Power Station,F,TAS,On,NEM,Hydro,1289717.0,358255.0,0.0,221.0,221,0.0,False
176,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Butlers Gorge Hydro Power Station,F,TAS,On,NEM,Hydro,330501.0,91806.0,0.0,0.0,0,0.0,False
177,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Catagunya Hydro Power Station,F,TAS,On,NEM,Hydro,781824.0,217173.0,0.0,22.0,22,0.0,False
178,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Cethana Hydro Power Station,F,TAS,On,NEM,Hydro,870760.0,241878.0,0.0,98.0,98,0.0,False
179,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Cluny Hydro Power Station,F,TAS,On,NEM,Hydro,293141.0,81428.0,0.0,9.0,9,0.0,False
180,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Devils Gate Hydro Power Station,F,TAS,On,NEM,Hydro,942101.0,261695.0,0.0,27.0,27,0.0,False
181,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Fisher Hydro Power Station,F,TAS,On,NEM,Hydro,460680.0,127967.0,0.0,3.0,3,0.0,False
182,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Flinders Island Power Station,F,TAS,Off,Off-grid,Wind/Diesel,13110.0,3642.0,2457.0,4.0,2461,0.67,False
183,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Gordon Hydro Power Station,F,TAS,On,NEM,Hydro,3822412.0,1061781.0,0.0,114.0,114,0.0,False
184,2015,2014-15,HYDRO-ELECTRIC CORPORATION,John Butters Hydro Power Station,F,TAS,On,NEM,Hydro,1766518.0,490699.0,0.0,631.0,631,0.0,False
185,2015,2014-15,HYDRO-ELECTRIC CORPORATION,King Island Power Station,F,TAS,Off,Off-grid,Wind/Diesel,45436.0,12621.0,5037.0,4.0,5041,0.4,False
186,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Lake Echo Hydro Power Station,F,TAS,On,NEM,Hydro,120795.0,33554.0,0.0,21.0,21,0.0,False
187,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Lake Margaret Lower Hydro Power station,F,TAS,On,NEM,Hydro,20435.0,5676.0,0.0,3.0,3,0.0,False
188,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Lake Margaret Upper Hydro Power Station,F,TAS,On,NEM,Hydro,170131.0,47259.0,0.0,1.0,1,0.0,False
189,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Lemonthyme Hydro Power Station,F,TAS,On,NEM,Hydro,926469.0,257353.0,0.0,55.0,55,0.0,False
190,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Liapootah Hydro Power Station,F,TAS,On,NEM,Hydro,1491643.0,414345.0,0.0,467.0,467,0.0,False
191,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Mackintosh Hydro Power Station,F,TAS,On,NEM,Hydro,1227923.0,341090.0,0.0,776.0,776,0.0,False
192,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Meadowbank Hydro Power Station,F,TAS,On,NEM,Hydro,158933.0,44148.0,0.0,56.0,56,0.0,False
193,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Paloona Hydro Power Station,F,TAS,On,NEM,Hydro,335083.0,93079.0,0.0,45.0,45,0.0,False
194,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Parangana Hydro Power Station,F,TAS,On,NEM,Hydro,15066.0,4185.0,0.0,0.0,0,0.0,False
195,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Poatina Hydro Power Station,F,TAS,On,NEM,Hydro,3798355.0,1055099.0,0.0,1994.0,1994,0.0,False
196,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Reece Hydro Power Station,F,TAS,On,NEM,Hydro,3295055.0,915293.0,0.0,1976.0,1976,0.0,False
197,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Repulse Hydro Power Station,F,TAS,On,NEM,Hydro,500556.0,139043.0,0.0,10.0,10,0.0,False
198,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Rowallan Hydro Power Station,F,TAS,On,NEM,Hydro,84911.0,23586.0,0.0,8.0,8,0.0,False
199,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Tamar Valley Power Station,F,TAS,On,NEM,Gas,63619.0,17672.0,9276.0,2570.0,11846,0.52,False
200,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Tarraleah Hydro Power Station,F,TAS,On,NEM,Hydro,2275240.0,632011.0,0.0,102.0,102,0.0,False
201,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Tods Corner Hydro Power Station,F,TAS,On,NEM,Hydro,20731.0,5759.0,0.0,3.0,3,0.0,False
202,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Trevallyn Hydro Power Station,F,TAS,On,NEM,Hydro,1256107.0,348919.0,0.0,80.0,80,0.0,False
203,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Tribute Hydro Power Station,F,TAS,On,NEM,Hydro,788456.0,219016.0,0.0,67.0,67,0.0,False
204,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Tungatinah Hydro Power Station,F,TAS,On,NEM,Hydro,1530728.0,425202.0,0.0,156.0,156,0.0,False
205,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Wayatinah Hydro Power Station,F,TAS,On,NEM,Hydro,874109.0,242808.0,0.0,29.0,29,0.0,False
206,2015,2014-15,HYDRO-ELECTRIC CORPORATION,Wilmot Hydro Power Station,F,TAS,On,NEM,Hydro,411351.0,114264.0,0.0,47.0,47,0.0,False
207,2015,2014-15,IFM RENEWABLE ENERGY PTY LTD,Challicum Hills Wind Farm,F,VIC,On,NEM,Wind,487533.0,135426.0,93.0,0.0,93,0.0,False
208,2015,2014-15,IFM RENEWABLE ENERGY PTY LTD,Clements Gap Wind Farm,F,SA,On,NEM,Wind,615683.0,171023.0,26.0,0.0,26,0.0,False
209,2015,2014-15,IFM RENEWABLE ENERGY PTY LTD,Codrington Wind Farm,F,VIC,On,NEM,Wind,160914.0,44698.0,24.0,0.0,24,0.0,False
210,2015,2014-15,IFM RENEWABLE ENERGY PTY LTD,Eildon Pondage Hydro,F,VIC,On,NEM,Hydro,53020.0,14728.0,0.0,0.0,0,0.0,False
211,2015,2014-15,IFM RENEWABLE ENERGY PTY LTD,Glenmaggie Hydro,F,VIC,On,NEM,Hydro,24404.0,6779.0,0.0,0.0,0,0.0,False
212,2015,2014-15,IFM RENEWABLE ENERGY PTY LTD,Ord Hydro,F,WA,Off,Off-grid,Hydro,742103.0,206140.0,18.0,0.0,18,0.0,False
213,2015,2014-15,IFM RENEWABLE ENERGY PTY LTD,Portland Wind Farms,F,VIC,On,NEM,Wind,1483286.0,412024.0,21.0,0.0,21,0.0,False
214,2015,2014-15,IFM RENEWABLE ENERGY PTY LTD,The Drop Hydro,F,NSW,On,NEM,Hydro,28205.0,7835.0,0.0,0.0,0,0.0,False
215,2015,2014-15,IFM RENEWABLE ENERGY PTY LTD,William Hovell Hydro,F,VIC,On,NEM,Hydro,10659.0,2961.0,0.0,0.0,0,0.0,False
216,2015,2014-15,IFM RENEWABLE ENERGY PTY LTD,Yambuk Wind Farm,F,VIC,On,NEM,Wind,324867.0,90241.0,107.0,0.0,107,0.0,False
217,2015,2014-15,INFIGEN ENERGY LIMITED,Alinta Wind Farm,F,WA,On,SWIS,Wind,1190284.0,330634.0,47.0,624.0,671,0.0,False
218,2015,2014-15,INFIGEN ENERGY LIMITED,Capital East Solar Farm,F,NSW,On,NEM,Solar,689.0,191.0,0.0,8.0,8,0.0,False
219,2015,2014-15,INFIGEN ENERGY LIMITED,Capital Wind Farm,F,NSW,On,NEM,Wind,1184184.0,328940.0,105.0,871.0,976,0.0,False
220,2015,2014-15,INFIGEN ENERGY LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",F,SA,On,NEM,Wind,2477929.0,688314.0,88.0,888.0,976,0.0,False
221,2015,2014-15,INFIGEN ENERGY LIMITED,Woodlawn Wind Farm,F,NSW,On,NEM,Wind,462471.0,128464.0,33.0,186.0,219,0.0,False
222,2015,2014-15,IPM (KWINANA) PTY LTD,Kwinana Cogeneration Plant,F,WA,On,SWIS,Gas,3212159.0,892266.0,462837.0,96.0,462933,0.52,False
223,2015,2014-15,IPM AUSTRALIA LIMITED,Loy Yang B Power Station,F,VIC,On,NEM,Brown Coal,31039276.0,8622021.0,9755875.0,1932.0,9757807,1.13,False
224,2015,2014-15,LMS ENERGY PTY LTD,Albury Renewable Energy Facility,F,NSW,On,NEM,Landfill Gas,28779.0,7994.0,435.0,0.0,435,0.05,False
225,2015,2014-15,LMS ENERGY PTY LTD,Atlas Renewable Energy Facility,F,WA,On,SWIS,Landfill Gas,16710.0,4642.0,266.0,0.0,266,0.06,False
226,2015,2014-15,LMS ENERGY PTY LTD,Awaba Renewable Energy Facility,F,NSW,On,NEM,Landfill Gas,33021.0,9173.0,507.0,0.0,507,0.06,False
227,2015,2014-15,LMS ENERGY PTY LTD,Ballarat Renewable Energy Facility,F,VIC,On,NEM,Landfill Gas,18286.0,5079.0,295.0,0.0,295,0.06,False
228,2015,2014-15,LMS ENERGY PTY LTD,Bendigo Renewable Energy Facility,F,VIC,On,NEM,Solar,14097.0,3916.0,225.0,0.0,225,0.06,False
229,2015,2014-15,LMS ENERGY PTY LTD,Birkdale Renewable Energy Facility,F,QLD,On,NEM,Landfill Gas,24124.0,6701.0,364.0,0.0,364,0.05,False
230,2015,2014-15,LMS ENERGY PTY LTD,Darwin Renewable Energy Facility,F,NT,On,DKIS,Landfill Gas,32365.0,8990.0,528.0,0.0,528,0.06,False
231,2015,2014-15,LMS ENERGY PTY LTD,Eastern Creek 2 Renewable Energy Facility,F,NSW,On,NEM,Landfill Gas,229019.0,63616.0,3323.0,0.0,3323,0.05,False
232,2015,2014-15,LMS ENERGY PTY LTD,Hampton Park Renewable Energy Facility,F,VIC,On,NEM,Landfill Gas,220584.0,61273.0,3222.0,0.0,3222,0.05,False
233,2015,2014-15,LMS ENERGY PTY LTD,Ipswich Renewable Energy Facility,F,QLD,On,NEM,Landfill Gas,30219.0,8394.0,484.0,0.0,484,0.06,False
234,2015,2014-15,LMS ENERGY PTY LTD,Mornington Peninsula Renewable Energy Facility,F,VIC,On,NEM,Landfill Gas,20560.0,5711.0,320.0,0.0,320,0.06,False
235,2015,2014-15,LMS ENERGY PTY LTD,Newcastle Renewable Energy Facility,F,NSW,On,NEM,Landfill Gas,64817.0,18005.0,993.0,0.0,993,0.06,False
236,2015,2014-15,LMS ENERGY PTY LTD,Remount Renewable Energy Facility,F,TAS,On,NEM,Landfill Gas,52039.0,14455.0,816.0,0.0,816,0.06,False
237,2015,2014-15,LMS ENERGY PTY LTD,Rochedale Renewable Energy Facility,F,QLD,On,NEM,Landfill Gas,122074.0,33909.0,1927.0,0.0,1927,0.06,False
238,2015,2014-15,LMS ENERGY PTY LTD,Shepparton Renewable Energy Facility,F,VIC,On,NEM,Landfill Gas,16923.0,4701.0,279.0,0.0,279,0.06,False
239,2015,2014-15,LMS ENERGY PTY LTD,South Cardup Renewable Energy Facility,F,WA,On,SWIS,Landfill Gas,94101.0,26139.0,1508.0,0.0,1508,0.06,False
240,2015,2014-15,LMS ENERGY PTY LTD,Stapylton Renewable Energy Facility,F,QLD,On,NEM,Landfill Gas,15768.0,4380.0,265.0,0.0,265,0.06,False
241,2015,2014-15,LMS ENERGY PTY LTD,Suntown Renewable Energy Facility,F,QLD,On,NEM,Landfill Gas,135.0,38.0,1.0,0.0,1,0.03,False
242,2015,2014-15,LMS ENERGY PTY LTD,Swanbank Renewable Energy Facility,F,QLD,On,NEM,Landfill Gas,34266.0,9518.0,537.0,0.0,537,0.06,False
243,2015,2014-15,LMS ENERGY PTY LTD,Tweed Shire Renewable Energy Facility,F,NSW,On,NEM,Landfill Gas,6224.0,1729.0,106.0,0.0,106,0.06,False
244,2015,2014-15,LMS ENERGY PTY LTD,Wollert Renewable Energy Facility,F,VIC,On,NEM,Landfill Gas,196497.0,54583.0,2968.0,0.0,2968,0.05,False
245,2015,2014-15,LMS ENERGY PTY LTD,Wyndham Renewable Energy Facility,F,VIC,On,NEM,Landfill Gas,55620.0,15450.0,764.0,0.0,764,0.05,False
246,2015,2014-15,LMS ENERGY PTY LTD,Wyong Renewable Energy Facility,F,NSW,On,NEM,Landfill Gas,60714.0,16865.0,929.0,0.0,929,0.06,False
5,2015,2014-15,MACQUARIE GENERATION,Bayswater Power Station,F,NSW,On,NEM,Black Coal,11250900.0,3125250.0,2650584.0,0.0,2650584,0.85,False
20,2015,2014-15,MACQUARIE GENERATION,Hunter Valley Gas Turbines,F,NSW,On,NEM,Gas,238.0,66.0,102.0,191.0,293,1.54,False
22,2015,2014-15,MACQUARIE GENERATION,Liddell Power Station,F,NSW,On,NEM,Black Coal,4182213.0,1161726.0,1061536.0,4426.0,1065962,0.91,False
247,2015,2014-15,MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Mt Mercer Wind farm Pty Ltd,F,VIC,On,NEM,Wind,1259336.0,349816.0,91.0,623.0,714,0.0,False
248,2015,2014-15,MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Mt Millar Wind Farm Pty Ltd,F,SA,On,NEM,Wind,672546.0,186818.0,16.0,24.0,40,0.0,False
249,2015,2014-15,MITSUI & CO (AUSTRALIA) LTD,Bald Hills Wind Farm,F,VIC,On,NEM,Wind,237597.0,65999.0,45.0,431.0,476,0.0,False
250,2015,2014-15,MOMENTUM ENERGY PTY LIMITED,Alfred Hospital Cogeneration Plant,F,VIC,On,NEM,Gas,56229.0,15619.0,13869.0,590.0,14459,0.89,False
251,2015,2014-15,MOMENTUM ENERGY PTY LIMITED,Dandenong Hospital Cogeneration Plant,F,VIC,On,NEM,Gas,54404.0,15112.0,11329.0,429.0,11758,0.75,False
252,2015,2014-15,MOMENTUM ENERGY PTY LIMITED,Geelong Hospital Cogeneration Plant,F,VIC,On,NEM,Gas,55751.0,15486.0,12359.0,563.0,12922,0.8,False
253,2015,2014-15,MOMENTUM ENERGY PTY LIMITED,Royal Melbourne Hospital Cogeneration Plant,F,VIC,On,NEM,Gas,114442.0,31789.0,25321.0,953.0,26274,0.8,False
254,2015,2014-15,MOMENTUM ENERGY PTY LIMITED,ST. Vincent's Hospital Cogeneration Plant,F,VIC,On,NEM,Gas,56462.0,15684.0,13743.0,632.0,14375,0.88,False
255,2015,2014-15,MORTONS LANE WIND FARM (HOLDING) PTY LTD,Mortons Lane Windfarm Pty Ltd,F,VIC,On,NEM,Wind,224297.0,62305.0,0.0,0.0,0,0.0,False
256,2015,2014-15,NATIONAL POWER AUSTRALIA INVESTMENTS LIMITED,Hazelwood Power Station,F,VIC,On,NEM,Brown Coal,39489921.0,10969423.0,15354936.0,192118.0,15547054,1.4,False
257,2015,2014-15,NEW GULLEN RANGE WIND FARM  (HOLDING) PTY LTD,New Gullen Range Wind Farm Pty Ltd,F,NSW,On,NEM,Wind,1295661.0,359906.0,0.0,397.0,397,0.0,False
258,2015,2014-15,NEWGEN KWINANA HOLDINGS PTY LTD,Kwinana Gas Fired Power Station,F,WA,On,SWIS,Gas,7750392.0,2152887.0,851682.0,3081.0,854763,0.4,False
259,2015,2014-15,NRG VICTORIA I PTY LTD,Gladstone Power Station,F,QLD,On,NEM,Black Coal,23336871.0,6482464.0,6301561.0,55547.0,6357108,0.97,False
260,2015,2014-15,ORIGIN ENERGY LIMITED,Australand,F,NSW,On,NEM,Gas,4031.0,1120.0,668.0,48.0,716,0.6,False
261,2015,2014-15,ORIGIN ENERGY LIMITED,Ballarat Solar Park,F,VIC,On,NEM,Solar,658.0,183.0,0.0,2.0,2,0.0,False
262,2015,2014-15,ORIGIN ENERGY LIMITED,Bendigo Solar Park,F,VIC,On,NEM,Solar,1881.0,523.0,0.0,4.0,4,0.0,False
263,2015,2014-15,ORIGIN ENERGY LIMITED,Blackmores,F,NSW,On,NEM,Gas,4190.0,1164.0,807.0,50.0,857,0.69,False
264,2015,2014-15,ORIGIN ENERGY LIMITED,Bond,F,NSW,On,NEM,Gas,4349.0,1208.0,668.0,52.0,720,0.55,False
265,2015,2014-15,ORIGIN ENERGY LIMITED,Chifley Square,F,NSW,On,NEM,Gas,4395.0,1221.0,650.0,52.0,702,0.53,False
266,2015,2014-15,ORIGIN ENERGY LIMITED,Cullerin Wind Farm,F,NSW,On,NEM,Wind,325681.0,90467.0,19.0,105.0,124,0.0,False
267,2015,2014-15,ORIGIN ENERGY LIMITED,Dandenong,F,VIC,On,NEM,Gas,13681.0,3800.0,2129.0,232.0,2361,0.56,False
268,2015,2014-15,ORIGIN ENERGY LIMITED,Darling Downs Power Station,F,QLD,On,NEM,Gas,15616147.0,4337819.0,1767735.0,1581.0,1769316,0.41,False
269,2015,2014-15,ORIGIN ENERGY LIMITED,Drapac,F,VIC,On,NEM,Gas,2312.0,642.0,393.0,38.0,431,0.61,False
270,2015,2014-15,ORIGIN ENERGY LIMITED,Eraring Power Station,F,NSW,On,NEM,Black Coal,51539324.0,14316479.0,12289095.0,14022.0,12303117,0.86,False
271,2015,2014-15,ORIGIN ENERGY LIMITED,Exhibition Street,F,VIC,On,NEM,Gas,11341.0,3150.0,1710.0,186.0,1896,0.54,False
272,2015,2014-15,ORIGIN ENERGY LIMITED,Kent Street,F,NSW,On,NEM,Gas,11297.0,3138.0,1571.0,250.0,1821,0.5,False
273,2015,2014-15,ORIGIN ENERGY LIMITED,La Trobe,F,VIC,On,NEM,Gas,3089.0,858.0,521.0,83.0,604,0.61,False
274,2015,2014-15,ORIGIN ENERGY LIMITED,Ladbroke Grove Power Station,F,SA,On,NEM,Gas,663862.0,184406.0,96421.0,516.0,96937,0.52,False
275,2015,2014-15,ORIGIN ENERGY LIMITED,Mirvac,F,NSW,On,NEM,Gas,17071.0,4742.0,2584.0,220.0,2804,0.54,False
276,2015,2014-15,ORIGIN ENERGY LIMITED,Mortlake Power Station,F,VIC,On,NEM,Gas,4188517.0,1163477.0,617279.0,5853.0,623132,0.53,False
277,2015,2014-15,ORIGIN ENERGY LIMITED,Mount,F,NSW,On,NEM,Gas,5847.0,1624.0,891.0,70.0,961,0.55,False
278,2015,2014-15,ORIGIN ENERGY LIMITED,Mt Stuart Power Station,F,QLD,On,NEM,Kerosene,110955.0,30821.0,27037.0,4121.0,31158,0.88,False
279,2015,2014-15,ORIGIN ENERGY LIMITED,Quarantine Power Station,F,SA,On,NEM,Gas,774888.0,215247.0,157160.0,2065.0,159225,0.73,False
280,2015,2014-15,ORIGIN ENERGY LIMITED,Roma Power Station,F,QLD,On,NEM,Gas,746188.0,207274.0,134645.0,681.0,135326,0.65,False
281,2015,2014-15,ORIGIN ENERGY LIMITED,Shoalhaven Scheme,F,NSW,On,NEM,Hydro,276441.0,76789.0,2.0,73496.0,73498,0.0,False
282,2015,2014-15,ORIGIN ENERGY LIMITED,Stockland Headquarters,F,NSW,On,NEM,Gas,4647.0,1291.0,745.0,56.0,801,0.58,False
283,2015,2014-15,ORIGIN ENERGY LIMITED,University of NSW,F,NSW,On,NEM,Gas,8740.0,2428.0,1294.0,104.0,1398,0.53,False
284,2015,2014-15,ORIGIN ENERGY LIMITED,Uranquinty Power Station,F,NSW,On,NEM,Gas,1537782.0,427162.0,221484.0,5449.0,226933,0.52,False
285,2015,2014-15,OZGEN HOLDINGS AUSTRALIA PTY LTD,Millmerran Power Station (facility),F,QLD,On,NEM,Black Coal,23865350.0,6629264.0,5384007.0,4129.0,5388136,0.81,False
286,2015,2014-15,PELICAN POINT POWER LIMITED,Pelican Point Power Station,F,SA,On,NEM,Gas,3708417.0,1030116.0,411975.0,6659.0,418634,0.4,False
287,2015,2014-15,POWER AND WATER CORPORATION,Katherine Region,FA,NT,Off,Off-grid,Multiple sources,63066.0,17518.0,12363.0,0.0,12363,0.08,False
288,2015,2014-15,POWER AND WATER CORPORATION,Northern (Darwin) Region,FA,NT,Off,Off-grid,Multiple sources,224073.0,62243.0,43878.0,0.0,43878,0.7,False
289,2015,2014-15,POWER AND WATER CORPORATION,Remote Centres Generation,FA,NT,Off,Off-grid,Multiple sources,51189.0,14219.0,10283.0,0.0,10283,0.72,False
290,2015,2014-15,POWER AND WATER CORPORATION,Southern Region,FA,NT,Off,Off-grid,Multiple sources,100879.0,28022.0,19683.0,0.0,19683,0.7,False
291,2015,2014-15,POWER GENERATION CORPORATION,Channel Island Power Station,F,NT,On,DKIS,Gas,3520970.0,978047.0,607777.0,0.0,607777,0.62,False
292,2015,2014-15,POWER GENERATION CORPORATION,Katherine Power Station,F,NT,On,DKIS,Gas,55966.0,15546.0,12589.0,0.0,12589,0.81,False
293,2015,2014-15,POWER GENERATION CORPORATION,Kings Canyon,F,NT,Off,Off-grid,Solar,6202.0,1723.0,1141.0,0.0,1141,0.66,False
294,2015,2014-15,POWER GENERATION CORPORATION,Owen Springs Power Station,F,NT,Off,Off-grid,Gas,286571.0,79603.0,40674.0,0.0,40674,0.51,False
295,2015,2014-15,POWER GENERATION CORPORATION,Ron Goodin Power Station,F,NT,Off,Off-grid,Gas,334973.0,93048.0,62680.0,0.0,62680,0.67,False
296,2015,2014-15,POWER GENERATION CORPORATION,Tennant Creek Power Station,F,NT,Off,Off-grid,Gas,109184.0,30329.0,23220.0,0.0,23220,0.77,False
297,2015,2014-15,POWER GENERATION CORPORATION,Weddell Power Station,F,NT,On,DKIS,Gas,1576552.0,437931.0,270679.0,0.0,270679,0.62,False
298,2015,2014-15,POWER GENERATION CORPORATION,Yulara Power Station,F,NT,Off,Off-grid,Gas/Diesel,86710.0,24086.0,15800.0,0.0,15800,0.66,False
299,2015,2014-15,PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Visy Energy - Coolaroo Co-gen,F,VIC,On,NEM,Biofuel,57190.0,15886.0,20066.0,11653.0,31719,1.26,False
300,2015,2014-15,RATCH - AUSTRALIA CORPORATION LIMITED,Kemerton Power Station,F,WA,On,SWIS,Gas/Diesel,302277.0,83966.0,54862.0,2534.0,57396,0.65,False
301,2015,2014-15,RATCH - AUSTRALIA CORPORATION LIMITED,Starfish Hill Wind Farm,F,SA,On,NEM,Wind,326963.0,90823.0,45.0,59.0,104,0.0,False
302,2015,2014-15,RATCH - AUSTRALIA CORPORATION LIMITED,Toora Wind Farm,F,VIC,On,NEM,Wind,186002.0,51667.0,20.0,269.0,289,0.0,False
303,2015,2014-15,RATCH - AUSTRALIA CORPORATION LIMITED,Townsville Power Station,F,QLD,On,NEM,Gas,290779.0,80772.0,39843.0,2758.0,42601,0.49,False
304,2015,2014-15,RATCH - AUSTRALIA CORPORATION LIMITED,Windy Hill Wind Farm,F,QLD,On,NEM,Wind,112473.0,31243.0,18.0,15.0,33,0.0,False
