facility_id,facility_name,state,primary_fuel,match_status,match_score,accreditation_code,station_name,postcode,installed_capacity_mw,fuel_source,accreditation_start_date,approval_date,committed_date,suspension_status,baseline_mwh,cer_source_type,use_for_geocoding,lat,lon,geocode_source
3540,Frenchville Sports Club,QLD,Solar,cer_only,,SRPXQLD3,Frenchville Sports Club,4701.0,0.3732,Solar,2024-08-29,,,Unsuspended,0.0,historical_accredited,True,-23.3570339,150.5294544,nominatim_facility
3541,Kingaroy Solar Farm - Solar PV,QLD,Solar,cer_only,,SRPXQLA1,Kingaroy Solar Farm - Solar PV,4610.0,53.6894,Solar,2024-09-04,,,Unsuspended,0.0,historical_accredited,True,-26.5767675,151.7117189,nominatim_postcode
3542,Pet Care Kitchen,NSW,Solar,cer_only,,SRPXNSZ6,Pet Care Kitchen,2870.0,0.5015,Solar,2024-09-04,,,Unsuspended,0.0,historical_accredited,True,-33.136064,148.2456789,nominatim_postcode
3543,Redmud Green Energy 192 Pty Ltd,SA,Solar,cer_only,,SRPVSAW0,Redmud Green Energy 192 Pty Ltd,5254.0,6.3261,Solar,2024-09-04,,,Unsuspended,0.0,historical_accredited,True,-35.0702279,139.161063,nominatim_postcode
3544,Bellevue Gold - Solar and,WA,Wind,cer_only,,SRPVWAM4,Bellevue Gold - Solar and,6437.0,50.4624,Wind,2024-09-06,,,Unsuspended,0.0,historical_accredited,True,-27.822466,120.6411457,nominatim_postcode
3545,Jundee - Solar and,WA,Wind,cer_only,,SRPVWAM3,Jundee - Solar and,6646.0,41.0829,Wind,2024-09-06,,,Unsuspended,0.0,historical_accredited,True,-26.0952438,120.7510441,nominatim_postcode
3546,AU186 Oakdale West 5A,NSW,Solar,cer_only,,SRPYNS05,AU186 Oakdale West 5A,2178.0,0.6505,Solar,2024-09-08,,,Unsuspended,0.0,historical_accredited,True,-33.8798221,150.8003903,nominatim_postcode
3547,AU723 Goodman Amazon Centennary DC,NSW,Solar,cer_only,,SRPYNS02,AU723 Goodman Amazon Centennary DC,2170.0,0.41,Solar,2024-09-08,,,Unsuspended,0.0,historical_accredited,True,-33.9313576,150.9129887,nominatim_postcode
3548,Goodman AU183 Oakdale West 2C+2D,NSW,Solar,cer_only,,SRPYNS01,Goodman AU183 Oakdale West 2C+2D,2178.0,0.42,Solar,2024-09-08,,,Unsuspended,0.0,historical_accredited,True,-33.8798221,150.8003903,nominatim_postcode
3549,Goodman Port Melbourne Store A1 & A2,VIC,Solar,cer_only,,SRPXVCN8,Goodman Port Melbourne Store A1 & A2,3207.0,0.4,Solar,2024-09-08,,,Unsuspended,0.0,historical_accredited,True,-37.8329202,144.9258358,nominatim_postcode
3550,BB Truss,VIC,Solar,cer_only,,SRPXVCN7,BB Truss,3550.0,0.2002,Solar,2024-09-09,,,Unsuspended,0.0,historical_accredited,True,-38.1156719,145.3714208,nominatim_facility
3551,Bunnings Mittagong,NSW,Solar,cer_only,,SRPXNSZ9,Bunnings Mittagong,2575.0,0.27,Solar,2024-09-09,,,Unsuspended,0.0,historical_accredited,True,-34.4392806,150.4664377,nominatim_postcode
3552,Clean Peak Energy - Cessnock,NSW,Solar,cer_only,,SRPXNSZ8,Clean Peak Energy - Cessnock,2325.0,0.4593,Solar,2024-09-09,,,Unsuspended,0.0,historical_accredited,True,-32.8908631,151.2660613,nominatim_postcode
3553,Grong Grong Solar Farm,NSW,Solar,cer_only,,SRPXNSZ7,Grong Grong Solar Farm,2652.0,1.7545,Solar,2024-09-09,,,Unsuspended,0.0,historical_accredited,True,-34.8405034,146.8542062,nominatim_postcode
3554,Pimpama Sports Hub,QLD,Solar,cer_only,,SRPXQLD4,Pimpama Sports Hub,4209.0,0.8081,Solar,2024-09-09,,,Unsuspended,0.0,historical_accredited,True,-27.825125,153.291732,nominatim_facility
3555,Bunnings Bayswater,VIC,Solar,cer_only,,SRPXVCN9,Bunnings Bayswater,3153.0,0.24,Solar,2024-09-11,,,Unsuspended,0.0,historical_accredited,True,-37.8303746,145.2798282,nominatim_facility
3556,Bunnings Minchinbury,NSW,Solar,cer_only,,SRPYNS03,Bunnings Minchinbury,2770.0,0.2588,Solar,2024-09-11,,,Unsuspended,0.0,historical_accredited,True,-33.7793424,150.8102881,nominatim_facility
3557,Charter Hall Cospak,NSW,Solar,cer_only,,SRPYNS06,Charter Hall Cospak,2566.0,0.5,Solar,2024-09-11,,,Unsuspended,0.0,historical_accredited,True,-34.0193112,150.8368053,nominatim_postcode
3558,Hunter Parking and Storage,NSW,Solar,cer_only,,SRPYNS04,Hunter Parking and Storage,2300.0,0.2992,Solar,2024-09-11,,,Unsuspended,0.0,historical_accredited,True,-32.9284122,151.7757261,nominatim_postcode
3559,Chep Pallets,SA,Solar,cer_only,,SRPVSAW7,Chep Pallets,5110.0,0.252,Solar,2024-09-13,,,Unsuspended,0.0,historical_accredited,True,-34.7447222,138.5826579,nominatim_postcode
3560,DHL Mt Atkinson WHA,VIC,Solar,cer_only,,SRPXVCO0,DHL Mt Atkinson WHA,3029.0,0.2001,Solar,2024-09-13,,,Unsuspended,0.0,historical_accredited,True,-37.844205,144.7029836,nominatim_postcode
3561,DHL Mt Atkinson WHB,VIC,Solar,cer_only,,SRPXVCO1,DHL Mt Atkinson WHB,3029.0,0.2001,Solar,2024-09-13,,,Unsuspended,0.0,historical_accredited,True,-37.844205,144.7029836,nominatim_postcode
3562,Kilcoy Cuisine,QLD,Solar,cer_only,,SRPXQLD6,Kilcoy Cuisine,4551.0,1.1554,Solar,2024-09-13,,,Unsuspended,0.0,historical_accredited,True,-26.7852749,153.1048644,nominatim_postcode
3563,Mackay North Water Recycling Facility,QLD,Solar,cer_only,,SRPXQLD8,Mackay North Water Recycling Facility,4750.0,0.1993,Solar,2024-09-13,,,Unsuspended,0.0,historical_accredited,True,-21.0245445,149.1466898,nominatim_postcode
3564,Mackay South Water Recycling Facility,QLD,Solar,cer_only,,SRPXQLD7,Mackay South Water Recycling Facility,4740.0,0.1993,Solar,2024-09-13,,,Unsuspended,0.0,historical_accredited,True,-21.1233985,149.1627104,nominatim_postcode
3565,Nebo Road Water Treatment Plant 1,QLD,Solar,cer_only,,SRPXQLD9,Nebo Road Water Treatment Plant 1,4740.0,0.2198,Solar,2024-09-13,,,Unsuspended,0.0,historical_accredited,True,-21.1233985,149.1627104,nominatim_postcode
3566,Tropicana-Solar and,WA,Wind,cer_only,,SRPVWAM2,Tropicana-Solar and,6431.0,48.1348,Wind,2024-09-16,,,Unsuspended,0.0,historical_accredited,True,-30.1896549,122.3726432,nominatim_postcode
3567,Woodcroft Town Centre,SA,Solar,cer_only,,SRPVSAW8,Woodcroft Town Centre,5162.0,0.5625,Solar,2024-09-16,,,Unsuspended,0.0,historical_accredited,True,-35.12378,138.5147716,nominatim_postcode
3568,Overall Forge,NSW,Solar,cer_only,,SRPYNS07,Overall Forge,2640.0,0.471,Solar,2024-09-17,,,Unsuspended,0.0,historical_accredited,True,-36.0021936,146.986374,nominatim_facility
3569,Golden Plains Wind Farm East,VIC,Wind,cer_only,,WD00VC51,Golden Plains Wind Farm East,3330.0,756.4,Wind,2024-09-18,,,Unsuspended,0.0,historical_accredited,True,-37.905209,143.7250149,nominatim_postcode
3570,Redmud Green Energy 184 Pty Ltd,VIC,Solar,cer_only,,SRPXVCF8,Redmud Green Energy 184 Pty Ltd,3688.0,6.6953,Solar,2024-09-18,,,Unsuspended,0.0,historical_accredited,True,-36.1275683,146.6905075,nominatim_postcode
3571,CHARTER HALL-MIDWEST 6 FOUNDERS,VIC,Solar,cer_only,,SRPXVCO2,CHARTER HALL-MIDWEST 6 FOUNDERS,3029.0,0.3753,Solar,2024-09-19,,,Unsuspended,0.0,historical_accredited,True,-37.844205,144.7029836,nominatim_postcode
3572,Mandole Orchard,NSW,Solar,cer_only,,SRPYNS10,Mandole Orchard,2680.0,0.1955,Solar,2024-09-20,,,Unsuspended,0.0,historical_accredited,True,-34.2938205,146.0592346,nominatim_postcode
3573,Rest Nominees,VIC,Solar,cer_only,,SRPXVCN4,Rest Nominees,3008.0,0.1188,Solar,2024-09-20,,,Unsuspended,0.0,historical_accredited,True,-37.8192331,144.9417226,nominatim_postcode
3574,Apex Electricity 2 SCHOLAR DRIVE,VIC,Solar,cer_only,,SRPXVCO3,Apex Electricity 2 SCHOLAR DRIVE,3083.0,0.406,Solar,2024-09-23,,,Unsuspended,0.0,historical_accredited,True,-37.7008996,145.0666673,nominatim_postcode
3575,Nicol Carrots Penfield,SA,Solar,cer_only,,SRPVSAW9,Nicol Carrots Penfield,5121.0,0.501,Solar,2024-09-23,,,Unsuspended,0.0,historical_accredited,True,-34.6918354,138.6513996,nominatim_postcode
3576,Bunnings Baldivis,WA,Solar,cer_only,,SRPVWAM5,Bunnings Baldivis,6171.0,0.4125,Solar,2024-09-24,,,Unsuspended,0.0,historical_accredited,True,-32.3310747,115.8191088,nominatim_facility
3577,Mondelez Truganina DC,VIC,Solar,cer_only,,SRPXVCO4,Mondelez Truganina DC,3029.0,1.0,Solar,2024-09-24,,,Unsuspended,0.0,historical_accredited,True,-37.844205,144.7029836,nominatim_postcode
3578,CHARTER HALL-PC2004-MINTO-SOLAR-W SGU,NSW,Solar,cer_only,,SRPYNS12,CHARTER HALL-PC2004-MINTO-SOLAR-W SGU,2566.0,0.2304,Solar,2024-09-30,,,Unsuspended,0.0,historical_accredited,True,-34.0193112,150.8368053,nominatim_postcode
3579,Ornatas Tasmanian Lobster Hatchery,QLD,Solar,cer_only,,SRPXQLE5,Ornatas Tasmanian Lobster Hatchery,4816.0,0.1584,Solar,2024-09-30,,,Unsuspended,0.0,historical_accredited,True,-19.1588613,146.2654427,nominatim_postcode
3580,Singleton Diggers Club,NSW,Solar,cer_only,,SRPYNS11,Singleton Diggers Club,2330.0,0.1867,Solar,2024-09-30,,,Unsuspended,0.0,historical_accredited,True,-32.6306749,151.0434754,nominatim_postcode
3581,Agile Energy - ECB - 348kW,NSW,Solar,cer_only,,SRPYNS08,Agile Energy - ECB - 348kW,2250.0,0.3478,Solar,2024-10-01,,,Unsuspended,0.0,historical_accredited,True,-33.4105212,151.3347628,nominatim_postcode
3582,IONA,QLD,Solar,cer_only,,SRPXQLD5,IONA,4178.0,0.5201,Solar,2024-10-01,,,Unsuspended,0.0,historical_accredited,True,-24.4633998,145.4621916,nominatim_facility
3583,MacIntyre Wind Farm,QLD,Wind,cer_only,,WD00QL08,MacIntyre Wind Farm,4352.0,923.4,Wind,2024-10-01,,,Unsuspended,0.0,historical_accredited,True,-28.2989955,151.6093489,nominatim_facility
3584,Spring Farm MRF,NSW,Solar,cer_only,,SRPYNS09,Spring Farm MRF,2570.0,0.1188,Solar,2024-10-01,,,Unsuspended,0.0,historical_accredited,True,-34.018215,150.7161918,nominatim_postcode
3585,Albany Creek Shopping Centre,QLD,Solar,cer_only,,SRPXQLE2,Albany Creek Shopping Centre,4035.0,0.3534,Solar,2024-10-02,,,Unsuspended,0.0,historical_accredited,True,-27.3512621,152.9787799,nominatim_postcode
3586,Woolworths Fairy Meadow 1293,NSW,Solar,cer_only,,SRPYNS14,Woolworths Fairy Meadow 1293,2519.0,0.2656,Solar,2024-10-02,,,Unsuspended,0.0,historical_accredited,True,-34.3899246,150.8827514,nominatim_postcode
3587,Campari,VIC,Solar,cer_only,,SRPXVCO5,Campari,3026.0,0.6498,Solar,2024-10-03,,,Unsuspended,0.0,historical_accredited,True,-37.8140896,144.9613184,nominatim_facility
3588,Mainstream Martyville,QLD,Solar,cer_only,,SRPXQLE7,Mainstream Martyville,4858.0,0.399,Solar,2024-10-03,,,Unsuspended,0.0,historical_accredited,True,-17.5887164,146.0652851,nominatim_postcode
3589,Coles Eastern Creek CDC,NSW,Solar,cer_only,,SRPYNS16,Coles Eastern Creek CDC,2766.0,3.4495,Solar,2024-10-10,,,Unsuspended,0.0,historical_accredited,True,-33.7908585,150.848912,nominatim_postcode
3590,The George Hospital,NSW,Solar,cer_only,,SRPYNS15,The George Hospital,2557.0,0.1214,Solar,2024-10-10,,,Unsuspended,0.0,historical_accredited,True,-34.0236093,150.7707393,nominatim_facility
3591,YOUI,QLD,Solar,cer_only,,SRPXQLE3,YOUI,4556.0,0.6187,Solar,2024-10-10,,,Unsuspended,0.0,historical_accredited,True,-26.7146126,153.0653993,nominatim_facility
3592,Five Star Seafoods,SA,Solar,cer_only,,SRPVSAX1,Five Star Seafoods,5291.0,0.1889,Solar,2024-10-14,,,Unsuspended,0.0,historical_accredited,True,-38.0519914,140.7012411,nominatim_facility
3593,Gate Gourmet,NSW,Solar,cer_only,,SRPYNS17,Gate Gourmet,2020.0,0.4352,Solar,2024-10-14,,,Unsuspended,0.0,historical_accredited,True,-33.9220593,151.1786166,nominatim_facility
3594,"Laura Johnson Home, Townview",QLD,Solar,cer_only,,SRPXQLE8,"Laura Johnson Home, Townview",4825.0,0.2265,Solar,2024-10-15,,,Unsuspended,0.0,historical_accredited,True,-20.8299763,139.3810934,nominatim_postcode
3595,Bunnings Craigieburn,VIC,Solar,cer_only,,SRPXVCO8,Bunnings Craigieburn,3064.0,0.1965,Solar,2024-10-16,,,Unsuspended,0.0,historical_accredited,True,-37.5818838,144.9418138,nominatim_facility
3596,Bunnings Villawood,NSW,Solar,cer_only,,SRPYNS18,Bunnings Villawood,2163.0,0.245,Solar,2024-10-16,,,Unsuspended,0.0,historical_accredited,True,-33.87815,150.9789091,nominatim_facility
3597,Collins Transport Penfield Gardens,SA,Solar,cer_only,,SRPVSAX3,Collins Transport Penfield Gardens,5121.0,0.2454,Solar,2024-10-16,,,Unsuspended,0.0,historical_accredited,True,-34.6918354,138.6513996,nominatim_postcode
3598,Emergent Cold Bidco,QLD,Solar,cer_only,,SRPXQLE9,Emergent Cold Bidco,4170.0,2.0534,Solar,2024-10-16,,,Unsuspended,0.0,historical_accredited,True,-27.4699559,153.0794997,nominatim_postcode
3599,HomeCo Penrith,NSW,Solar,cer_only,,SRPYNS19,HomeCo Penrith,2750.0,0.2604,Solar,2024-10-16,,,Unsuspended,0.0,historical_accredited,True,-33.7643848,150.6827548,nominatim_facility
3600,Lai Industries,SA,Solar,cer_only,,SRPVSAX2,Lai Industries,5010.0,0.5445,Solar,2024-10-16,,,Unsuspended,0.0,historical_accredited,True,-34.8646055,138.5705102,nominatim_postcode
3601,Origin PPA 88 Sydney Rd Benalla,VIC,Solar,cer_only,,SRPXVCO6,Origin PPA 88 Sydney Rd Benalla,3672.0,0.4202,Solar,2024-10-16,,,Unsuspended,0.0,historical_accredited,True,-36.559789,145.9926324,nominatim_postcode
3602,Woolworths Kalkallo 3376,VIC,Solar,cer_only,,SRPXVCO7,Woolworths Kalkallo 3376,3064.0,0.2755,Solar,2024-10-16,,,Unsuspended,0.0,historical_accredited,True,-37.5505906,144.9653844,nominatim_postcode
3603,Woolworths Kellyville Grove 1659,NSW,Solar,cer_only,,SRPYNS20,Woolworths Kellyville Grove 1659,2155.0,0.2116,Solar,2024-10-16,,,Unsuspended,0.0,historical_accredited,True,-33.6956115,150.9363173,nominatim_postcode
3604,AESSEAL 54 Nashos Place 50kW,QLD,Solar,cer_only,,SRPXQLF0,AESSEAL 54 Nashos Place 50kW,4076.0,0.1496,Solar,2024-10-17,,,Unsuspended,0.0,historical_accredited,True,-27.5814863,152.9212522,nominatim_postcode
3605,Bunnings Glendale,NSW,Solar,cer_only,,SRPYNS21,Bunnings Glendale,2284.0,0.15,Solar,2024-10-18,,,Unsuspended,0.0,historical_accredited,True,-32.9619323,151.6176096,nominatim_postcode
3606,Bunnings Thomastown,VIC,Solar,cer_only,,SRPXVCO9,Bunnings Thomastown,3074.0,0.17,Solar,2024-10-18,,,Unsuspended,0.0,historical_accredited,True,-37.693157,145.0229006,nominatim_facility
3607,Intertek Townsville,QLD,Solar,cer_only,,SRPXQLF1,Intertek Townsville,4818.0,0.1815,Solar,2024-10-18,,,Unsuspended,0.0,historical_accredited,True,-19.2453535,146.6690869,nominatim_postcode
3608,Goodman DHL Matraville,NSW,Solar,cer_only,,SRPYNS22,Goodman DHL Matraville,2036.0,0.33,Solar,2024-10-21,,,Unsuspended,0.0,historical_accredited,True,-33.974268,151.2420541,nominatim_postcode
3609,Walla Walla Solar Farm 1 and 2,NSW,Solar,cer_only,,SRPXNS61,Walla Walla Solar Farm 1 and 2,2659.0,353.0186,Solar,2024-10-21,,,Unsuspended,0.0,historical_accredited,True,-35.7562942,146.8956113,nominatim_postcode
3610,Newton Rd,NSW,Solar,cer_only,,SRPYNS23,Newton Rd,2164.0,0.1337,Solar,2024-10-22,,,Unsuspended,0.0,historical_accredited,True,-33.8388098,150.8897561,nominatim_facility
3611,HomeCo Marsden Park QLD,QLD,Solar,cer_only,,SRPXQLF4,HomeCo Marsden Park QLD,4132.0,0.3984,Solar,2024-10-23,,,Unsuspended,0.0,historical_accredited,True,-27.681504,153.0911783,nominatim_postcode
3612,The Bluff,SA,Solar,cer_only,,SRPVSAX4,The Bluff,5523.0,0.199,Solar,2024-10-23,,,Unsuspended,0.0,historical_accredited,True,-33.6651023,138.6017021,nominatim_facility
3613,Woolworths Burpengary 2655,QLD,Solar,cer_only,,SRPXQLF3,Woolworths Burpengary 2655,4505.0,0.1858,Solar,2024-10-23,,,Unsuspended,0.0,historical_accredited,True,-27.1486707,152.9845345,nominatim_postcode
3614,Woolworths Fernvale 2715,QLD,Solar,cer_only,,SRPXQLF2,Woolworths Fernvale 2715,4306.0,0.2746,Solar,2024-10-23,,,Unsuspended,0.0,historical_accredited,True,-27.5414641,152.7204265,nominatim_postcode
3615,APA Port Hedland Power Station - Solar Farm,WA,Solar,cer_only,,SRPVWAM7,APA Port Hedland Power Station - Solar Farm,6722.0,65.5707,Solar,2024-10-24,,,Unsuspended,0.0,historical_accredited,True,-20.3874308,118.6707023,nominatim_postcode
3616,Aussie Pride Produce,VIC,Solar,cer_only,,SRPXVCP0,Aussie Pride Produce,3634.0,0.1476,Solar,2024-10-28,,,Unsuspended,0.0,historical_accredited,True,-36.2454715,145.4961741,nominatim_postcode
3617,Coles Ocado,VIC,Solar,cer_only,,SRPXVCP1,Coles Ocado,3029.0,2.0007,Solar,2024-10-28,,,Suspended,0.0,historical_accredited,True,-37.844205,144.7029836,nominatim_postcode
3618,HomeCo Jindalee,QLD,Solar,cer_only,,SRPXQLF5,HomeCo Jindalee,4074.0,0.186,Solar,2024-10-28,,,Unsuspended,0.0,historical_accredited,True,-27.549011,152.9224042,nominatim_postcode
3619,Big W Gawler 558,SA,Solar,cer_only,,SRPVSAX6,Big W Gawler 558,5118.0,0.1996,Solar,2024-10-29,,,Unsuspended,0.0,historical_accredited,True,-34.591624,138.7461004,nominatim_postcode
3620,Retail First Fairfield,QLD,Solar,cer_only,,SRPXQLF8,Retail First Fairfield,4103.0,0.4002,Solar,2024-10-29,,,Unsuspended,0.0,historical_accredited,True,-27.5106004,153.0294664,nominatim_postcode
3621,Retail First Mt Ommaney,QLD,Solar,cer_only,,SRPXQLF9,Retail First Mt Ommaney,4074.0,1.0004,Solar,2024-10-29,,,Unsuspended,0.0,historical_accredited,True,-27.549011,152.9224042,nominatim_postcode
3622,Rheinmetall Defence Australia,QLD,Solar,cer_only,,SRPXQLF7,Rheinmetall Defence Australia,4301.0,1.2001,Solar,2024-10-29,,,Unsuspended,0.0,historical_accredited,True,-27.5845151,152.8744995,nominatim_facility
3623,Woolworths Eli Waters 2725,QLD,Solar,cer_only,,SRPXQLG0,Woolworths Eli Waters 2725,4655.0,0.2093,Solar,2024-10-29,,,Unsuspended,0.0,historical_accredited,True,-25.3006743,152.8487026,nominatim_postcode
3624,"Heidke St, Avoca",QLD,Solar,cer_only,,SRPXQLF6,"Heidke St, Avoca",4670.0,0.1975,Solar,2024-10-30,,,Unsuspended,0.0,historical_accredited,True,-24.8866567,152.3197084,nominatim_facility
3625,MF Grand Jct Rd,SA,Solar,cer_only,,SRPVSAX5,MF Grand Jct Rd,5010.0,0.2,Solar,2024-10-30,,,Unsuspended,0.0,historical_accredited,True,-34.8646055,138.5705102,nominatim_postcode
3626,Scalabrini Allambie Height,NSW,Solar,cer_only,,SRPYNS24,Scalabrini Allambie Height,2100.0,0.16,Solar,2024-10-30,,,Unsuspended,0.0,historical_accredited,True,-33.7556056,151.2590251,nominatim_postcode
3627,AU870 Interchange Pk 27 Interchange,NSW,Solar,cer_only,,SRPYNS26,AU870 Interchange Pk 27 Interchange,2766.0,0.572,Solar,2024-10-31,,,Unsuspended,0.0,historical_accredited,True,-33.7908585,150.848912,nominatim_postcode
3628,Big W Renmark 564,SA,Solar,cer_only,,SRPVSAX7,Big W Renmark 564,5341.0,0.1858,Solar,2024-10-31,,,Unsuspended,0.0,historical_accredited,True,-34.1820598,140.7324051,nominatim_postcode
3629,Lineage Edinburgh Park,SA,Solar,cer_only,,SRPVSAY4,Lineage Edinburgh Park,5111.0,0.864,Solar,2024-10-31,,,Unsuspended,0.0,historical_accredited,True,-34.7243935,138.6304832,nominatim_postcode
3630,Woolworths Kiama 1163,NSW,Solar,cer_only,,SRPYNS25,Woolworths Kiama 1163,2533.0,0.2429,Solar,2024-10-31,,,Unsuspended,0.0,historical_accredited,True,-34.6562016,150.8149503,nominatim_postcode
3631,SEALY OF AUSTRALIA (BRIS),QLD,Solar,cer_only,,SRPXQLE6,SEALY OF AUSTRALIA (BRIS),4076.0,0.1997,Solar,2024-11-01,,,Unsuspended,0.0,historical_accredited,True,-27.5814863,152.9212522,nominatim_postcode
3632,Concord Hospital - 313.2kW,NSW,Solar,cer_only,,SRPVNSY6,Concord Hospital - 313.2kW,2138.0,0.3135,Solar,2024-11-04,,,Unsuspended,0.0,historical_accredited,True,-33.8371677,151.0861915,nominatim_postcode
3633,Balickera WPS,NSW,Solar,cer_only,,SRPYNS13,Balickera WPS,2324.0,3.1158,Solar,2024-11-05,,,Unsuspended,0.0,historical_accredited,True,-32.734254,151.8365933,nominatim_postcode
3634,HNELHD Belmont,NSW,Solar,cer_only,,SRPXNS60,HNELHD Belmont,2280.0,0.3758,Solar,2024-11-05,,,Unsuspended,0.0,historical_accredited,True,-33.0266234,151.660098,nominatim_postcode
3635,Wynstan,NSW,Solar,cer_only,,SRPXNS59,Wynstan,2161.0,0.5,Solar,2024-11-05,,,Unsuspended,0.0,historical_accredited,True,-33.769844,150.8422583,nominatim_facility
3636,AU875 Moorebank 5 Secombe Pl,NSW,Solar,cer_only,,SRPXNSE0,AU875 Moorebank 5 Secombe Pl,2170.0,0.2255,Solar,2024-11-06,,,Unsuspended,0.0,historical_accredited,True,-33.9313576,150.9129887,nominatim_postcode
3637,HNELHD Armidale,NSW,Solar,cer_only,,SRPXNSE1,HNELHD Armidale,2350.0,0.4191,Solar,2024-11-06,,,Unsuspended,0.0,historical_accredited,True,-30.5020681,151.7072443,nominatim_postcode
3638,PPC Moulding Services,NSW,Solar,cer_only,,SRPXNSO3,PPC Moulding Services,2163.0,0.8867,Solar,2024-11-06,,,Unsuspended,0.0,historical_accredited,True,-33.8844315,150.9750871,nominatim_postcode
3639,Toyota Mackay,QLD,Solar,cer_only,,SRPVQLO4,Toyota Mackay,4740.0,0.2,Solar,2024-11-06,,,Unsuspended,0.0,historical_accredited,True,-21.1464588,149.174311,nominatim_facility
3640,Woolworths Yass 1325,NSW,Solar,cer_only,,SRPXNSQ6,Woolworths Yass 1325,2582.0,0.2098,Solar,2024-11-06,,,Unsuspended,0.0,historical_accredited,True,-34.8543388,148.9075283,nominatim_postcode
3641,Woolworths CFC Auburn,NSW,Solar,cer_only,,SRPXNSU7,Woolworths CFC Auburn,2144.0,1.5001,Solar,2024-11-07,,,Unsuspended,0.0,historical_accredited,True,-33.8495415,151.0307629,nominatim_postcode
3642,REDARC Electronics,SA,Solar,cer_only,,SRPVSAQ6,REDARC Electronics,5160.0,0.4293,Solar,2024-11-08,,,Unsuspended,0.0,historical_accredited,True,-35.1031114,138.5080621,nominatim_facility
3643,Goyder South Wind Farm 1B,SA,Wind,cer_only,,WD00SA24,Goyder South Wind Farm 1B,5417.0,195.693,Wind,2024-11-11,,,Unsuspended,0.0,historical_accredited,True,-33.6252818,139.0606124,nominatim_postcode
3644,Red Valley Farms,QLD,Solar,cer_only,,SRPVQLO6,Red Valley Farms,4871.0,0.3801,Solar,2024-11-11,,,Unsuspended,0.0,historical_accredited,True,-17.5653782,144.9903695,nominatim_postcode
3645,Minter Magic Iraak,VIC,Solar,cer_only,,SRPXVC33,Minter Magic Iraak,3494.0,0.1998,Solar,2024-11-12,,,Unsuspended,0.0,historical_accredited,True,-34.4709632,142.30455,nominatim_postcode
3646,BPW Transpec Pty Ltd,VIC,Solar,cer_only,,SRPXVC81,BPW Transpec Pty Ltd,3026.0,0.4489,Solar,2024-11-13,,,Unsuspended,0.0,historical_accredited,True,-37.8074224,144.7784378,nominatim_postcode
3647,Coca-Cola Northmead 128 Briens,NSW,Solar,cer_only,,SRPYNS31,Coca-Cola Northmead 128 Briens,2152.0,3.4413,Solar,2024-11-14,,,Unsuspended,0.0,historical_accredited,True,-33.7891095,150.9953837,nominatim_postcode
3648,HCS,QLD,Solar,cer_only,,SRPVQLQ4,HCS,4014.0,0.4379,Solar,2024-11-14,,,Unsuspended,0.0,historical_accredited,True,-27.3618585,153.0918979,nominatim_postcode
3649,Woolworths Midvale 4686,WA,Solar,cer_only,,SRPVWAM8,Woolworths Midvale 4686,6056.0,0.2245,Solar,2024-11-14,,,Unsuspended,0.0,historical_accredited,True,-31.8697832,116.042427,nominatim_postcode
3650,Bunnings Eastgardens,NSW,Solar,cer_only,,SRPYNS32,Bunnings Eastgardens,2036.0,0.3396,Solar,2024-11-15,,,Unsuspended,0.0,historical_accredited,True,-33.94916,151.224651,nominatim_facility
3651,Bunnings Greenacre,NSW,Solar,cer_only,,SRPYNS33,Bunnings Greenacre,2190.0,0.2001,Solar,2024-11-15,,,Unsuspended,0.0,historical_accredited,True,-33.9012514,151.066317,nominatim_facility
3652,Bunnings Hawthorn,VIC,Solar,cer_only,,SRPXVC99,Bunnings Hawthorn,3122.0,0.2541,Solar,2024-11-15,,,Unsuspended,0.0,historical_accredited,True,-37.8225699,145.0314186,nominatim_facility
3653,Bunnings Padstow,NSW,Solar,cer_only,,SRPYNS34,Bunnings Padstow,2211.0,0.2799,Solar,2024-11-15,,,Unsuspended,0.0,historical_accredited,True,-33.9420976,151.0367608,nominatim_facility
3654,Big W DC Hoxton Park 190,NSW,Solar,cer_only,,SRPYNS35,Big W DC Hoxton Park 190,2171.0,1.3276,Solar,2024-11-18,,,Unsuspended,0.0,historical_accredited,True,-33.9172189,150.8457174,nominatim_postcode
3655,Coca-Cola Northmead 102 Briens,NSW,Solar,cer_only,,SRPXNSW8,Coca-Cola Northmead 102 Briens,2152.0,0.7342,Solar,2024-11-18,,,Unsuspended,0.0,historical_accredited,True,-33.7891095,150.9953837,nominatim_postcode
3656,ISPT - Greystanes Industrial Park WH1,NSW,Solar,cer_only,,SRPYNS29,ISPT - Greystanes Industrial Park WH1,2145.0,1.0001,Solar,2024-11-18,,,Unsuspended,0.0,historical_accredited,True,-33.8096245,150.9759082,nominatim_postcode
3657,ISPT - Greystanes Industrial Park WH3,NSW,Solar,cer_only,,SRPYNS30,ISPT - Greystanes Industrial Park WH3,2145.0,0.2997,Solar,2024-11-18,,,Unsuspended,0.0,historical_accredited,True,-33.8096245,150.9759082,nominatim_postcode
3658,MF Gallipoli Dr,SA,Solar,cer_only,,SRPVSAX8,MF Gallipoli Dr,5010.0,1.0001,Solar,2024-11-18,,,Unsuspended,0.0,historical_accredited,True,-34.8646055,138.5705102,nominatim_postcode
